PeriodNumber,PeriodStartTime,PeriodEndTime,EquipmentGroup,StartedLots,StartedWafers,CompletedLots,CompletedWafers,ScrappedCount,ScrappedWafers,TotalCycleTime,AvgCycleTime,StdDevCycleTime,TotalQueueTime,AvgQueueTime,StdDevQueueTime,AvgProcTime,StdDevProcessTime,NoOperatorIdleTime,NoReticleIdleTime,AvgWIPLots,AvgWIPWafers,TotalEqptGroupProdTime,TotalProdTime,PROD(%),TotalSDTime,SD(%),TotalUDTime,UD(%),TotalEngrTime,ENGR(%),TotalIdleTime,IDLE(%),TotalSetupTime,TotalLoad/UnloadTime,AvgBatchSize,StdDevBatchSize,MaxBatchSize,NoOfBatchFormed,AvgTrainSize,MaxTrainSize,PartialCompleteLot,StartWIPLots,StartWIPWafers,EndWIPLots,EndWIPWafers,ArrivalLots,ArrivalWafers,EqptQty,Fab,VALID_STAT,TotalOperationTime,TotalAvailProdLossTime,AvgBatchEfficiency,TotalTravelTime,AvgTravelTime,TotalNSTime,NST(%),AvgIntervalTime,UTIL(%),StdDevEqptUtil,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_LOT_26,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,1440.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_71,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_72,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1920.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,1920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_LOT_27,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_73,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,1440.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_LOT_28,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,960.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,960.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_LOT_29,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,960.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,960.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_74,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,960.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,960.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_75,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2400.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,2400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_78,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_79,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1920.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,1920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_77,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1920.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,1920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_76,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_BATCH_17,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2400.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,2400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_BATCH_18,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,960.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,960.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_BATCH_19,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_LOT_30,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,960.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,960.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_BATCH_20,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_BATCH_21,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,960.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,960.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_LOT_31,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,1440.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_LOT_32,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_80,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8640.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,8640.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_81,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3840.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,3840.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_82,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3360.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,3360.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_BATCH_22,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1920.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,1920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_83,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2400.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,2400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_84,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9600.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,9600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_85,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_86,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_87,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2880.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,2880.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_88,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2400.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,2400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_89,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_90,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2400.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,2400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_91,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,960.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,960.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_LOT_33,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_93,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12000.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,12000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_92,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,960.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,960.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_94,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7200.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,7200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_95,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4320.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,4320.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_96,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17280.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,17280.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_97,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3360.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,3360.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_98,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4320.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,4320.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_LOT_34,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_99,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_100,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1920.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,1920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_LOT_35,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_LOT_36,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,1440.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_101,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8640.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,8640.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_102,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,960.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,960.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_103,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6240.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,6240.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_104,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1920.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,1920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_105,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,960.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,960.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_LOT_37,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,960.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,960.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_106,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1920.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,1920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_107,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3360.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,3360.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_LOT_38,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,480.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
13,27/01/2022 08:00:00,27/01/2022 16:00:00,EG_WAFER_108,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1920.00,100.00,0.00,0.00,0.00,0.00,0,0,0.00,0,0,0,0,0,0,0,0,1,SIMTECH,TRUE,1920.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
